Van Datum;Van Tijdstip;Tot Datum;Tot Tijdstip;EAN;Meter;Metertype;Register;Volume;Eenheid;Validatiestatus
22-06-2021;04:45:00;22-06-2021;05:00:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
22-06-2021;05:00:00;22-06-2021;05:15:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Nacht;0,012;kWh;Gevalideerd
22-06-2021;05:00:00;22-06-2021;05:15:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
22-06-2021;05:15:00;22-06-2021;05:30:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Nacht;0,045;kWh;Gevalideerd
22-06-2021;05:15:00;22-06-2021;05:30:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
22-06-2021;05:30:00;22-06-2021;05:45:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Nacht;0,054;kWh;Gevalideerd
22-06-2021;05:30:00;22-06-2021;05:45:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
22-06-2021;05:45:00;22-06-2021;06:00:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Nacht;0,143;kWh;Gevalideerd
22-06-2021;05:45:00;22-06-2021;06:00:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
22-06-2021;06:00:00;22-06-2021;06:15:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Nacht;0,014;kWh;Gevalideerd
22-06-2021;06:00:00;22-06-2021;06:15:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
22-06-2021;06:15:00;22-06-2021;06:30:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Nacht;0,007;kWh;Gevalideerd
22-06-2021;06:15:00;22-06-2021;06:30:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
22-06-2021;06:30:00;22-06-2021;06:45:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Nacht;0,086;kWh;Gevalideerd
22-06-2021;06:30:00;22-06-2021;06:45:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
22-06-2021;06:45:00;22-06-2021;07:00:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Nacht;0,071;kWh;Gevalideerd
22-06-2021;06:45:00;22-06-2021;07:00:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
22-06-2021;07:00:00;22-06-2021;07:15:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,033;kWh;Gevalideerd
22-06-2021;07:00:00;22-06-2021;07:15:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,000;kWh;Gevalideerd
22-06-2021;07:15:00;22-06-2021;07:30:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,047;kWh;Gevalideerd
22-06-2021;07:15:00;22-06-2021;07:30:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,000;kWh;Gevalideerd
22-06-2021;07:30:00;22-06-2021;07:45:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,140;kWh;Gevalideerd
22-06-2021;07:30:00;22-06-2021;07:45:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,000;kWh;Gevalideerd
22-06-2021;07:45:00;22-06-2021;08:00:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,510;kWh;Gevalideerd
22-06-2021;07:45:00;22-06-2021;08:00:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,000;kWh;Gevalideerd
22-06-2021;08:00:00;22-06-2021;08:15:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,056;kWh;Gevalideerd
22-06-2021;08:00:00;22-06-2021;08:15:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,000;kWh;Gevalideerd
22-06-2021;08:15:00;22-06-2021;08:30:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,035;kWh;Gevalideerd
22-06-2021;08:15:00;22-06-2021;08:30:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,000;kWh;Gevalideerd
22-06-2021;08:30:00;22-06-2021;08:45:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,050;kWh;Gevalideerd
22-06-2021;08:30:00;22-06-2021;08:45:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,004;kWh;Gevalideerd
22-06-2021;08:45:00;22-06-2021;09:00:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,001;kWh;Gevalideerd
22-06-2021;08:45:00;22-06-2021;09:00:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,024;kWh;Gevalideerd
22-06-2021;09:00:00;22-06-2021;09:15:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,083;kWh;Gevalideerd
22-06-2021;09:00:00;22-06-2021;09:15:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,011;kWh;Gevalideerd
22-06-2021;09:15:00;22-06-2021;09:30:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,011;kWh;Gevalideerd
22-06-2021;09:15:00;22-06-2021;09:30:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,002;kWh;Gevalideerd
22-06-2021;09:30:00;22-06-2021;09:45:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,015;kWh;Gevalideerd
22-06-2021;09:30:00;22-06-2021;09:45:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,031;kWh;Gevalideerd
22-06-2021;09:45:00;22-06-2021;10:00:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,000;kWh;Gevalideerd
22-06-2021;09:45:00;22-06-2021;10:00:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,045;kWh;Gevalideerd
22-06-2021;10:00:00;22-06-2021;10:15:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,000;kWh;Gevalideerd
22-06-2021;10:00:00;22-06-2021;10:15:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,173;kWh;Gevalideerd
22-06-2021;10:15:00;22-06-2021;10:30:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,000;kWh;Gevalideerd
22-06-2021;10:15:00;22-06-2021;10:30:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,148;kWh;Gevalideerd
22-06-2021;10:30:00;22-06-2021;10:45:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,000;kWh;Gevalideerd
22-06-2021;10:30:00;22-06-2021;10:45:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,195;kWh;Gevalideerd
22-06-2021;10:45:00;22-06-2021;11:00:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,000;kWh;Gevalideerd
22-06-2021;10:45:00;22-06-2021;11:00:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,099;kWh;Gevalideerd
22-06-2021;11:00:00;22-06-2021;11:15:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,002;kWh;Gevalideerd
22-06-2021;11:00:00;22-06-2021;11:15:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,018;kWh;Gevalideerd
22-06-2021;11:15:00;22-06-2021;11:30:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,005;kWh;Gevalideerd
22-06-2021;11:15:00;22-06-2021;11:30:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,082;kWh;Gevalideerd
22-06-2021;11:30:00;22-06-2021;11:45:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,023;kWh;Gevalideerd
22-06-2021;11:30:00;22-06-2021;11:45:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,004;kWh;Gevalideerd
22-06-2021;11:45:00;22-06-2021;12:00:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,000;kWh;Gevalideerd
22-06-2021;11:45:00;22-06-2021;12:00:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,112;kWh;Gevalideerd
22-06-2021;12:00:00;22-06-2021;12:15:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,022;kWh;Gevalideerd
22-06-2021;12:00:00;22-06-2021;12:15:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,048;kWh;Gevalideerd
22-06-2021;12:15:00;22-06-2021;12:30:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,015;kWh;Gevalideerd
22-06-2021;12:15:00;22-06-2021;12:30:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,027;kWh;Gevalideerd
22-06-2021;12:30:00;22-06-2021;12:45:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,001;kWh;Gevalideerd
22-06-2021;12:30:00;22-06-2021;12:45:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,053;kWh;Gevalideerd
22-06-2021;12:45:00;22-06-2021;13:00:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,000;kWh;Gevalideerd
22-06-2021;12:45:00;22-06-2021;13:00:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,178;kWh;Gevalideerd
22-06-2021;13:00:00;22-06-2021;13:15:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,000;kWh;Gevalideerd
22-06-2021;13:00:00;22-06-2021;13:15:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,048;kWh;Gevalideerd
22-06-2021;13:15:00;22-06-2021;13:30:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,000;kWh;Gevalideerd
22-06-2021;13:15:00;22-06-2021;13:30:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,337;kWh;Gevalideerd
22-06-2021;13:30:00;22-06-2021;13:45:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,000;kWh;Gevalideerd
22-06-2021;13:30:00;22-06-2021;13:45:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,076;kWh;Gevalideerd
22-06-2021;13:45:00;22-06-2021;14:00:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,000;kWh;Gevalideerd
22-06-2021;13:45:00;22-06-2021;14:00:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,060;kWh;Gevalideerd
22-06-2021;14:00:00;22-06-2021;14:15:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,000;kWh;Gevalideerd
22-06-2021;14:00:00;22-06-2021;14:15:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,066;kWh;Gevalideerd
22-06-2021;14:15:00;22-06-2021;14:30:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,000;kWh;Gevalideerd
22-06-2021;14:15:00;22-06-2021;14:30:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,057;kWh;Gevalideerd
22-06-2021;14:30:00;22-06-2021;14:45:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,001;kWh;Gevalideerd
22-06-2021;14:30:00;22-06-2021;14:45:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,011;kWh;Gevalideerd
22-06-2021;14:45:00;22-06-2021;15:00:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,000;kWh;Gevalideerd
22-06-2021;14:45:00;22-06-2021;15:00:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,054;kWh;Gevalideerd
22-06-2021;15:00:00;22-06-2021;15:15:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,000;kWh;Gevalideerd
22-06-2021;15:00:00;22-06-2021;15:15:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,043;kWh;Gevalideerd
22-06-2021;15:15:00;22-06-2021;15:30:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,000;kWh;Gevalideerd
22-06-2021;15:15:00;22-06-2021;15:30:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,014;kWh;Gevalideerd
22-06-2021;15:30:00;22-06-2021;15:45:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,000;kWh;Gevalideerd
22-06-2021;15:30:00;22-06-2021;15:45:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,054;kWh;Gevalideerd
22-06-2021;15:45:00;22-06-2021;16:00:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,005;kWh;Gevalideerd
22-06-2021;15:45:00;22-06-2021;16:00:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,199;kWh;Gevalideerd
22-06-2021;16:00:00;22-06-2021;16:15:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,037;kWh;Gevalideerd
22-06-2021;16:00:00;22-06-2021;16:15:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,000;kWh;Gevalideerd
22-06-2021;16:15:00;22-06-2021;16:30:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,043;kWh;Gevalideerd
22-06-2021;16:15:00;22-06-2021;16:30:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,000;kWh;Gevalideerd
22-06-2021;16:30:00;22-06-2021;16:45:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,211;kWh;Gevalideerd
22-06-2021;16:30:00;22-06-2021;16:45:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,002;kWh;Gevalideerd
22-06-2021;16:45:00;22-06-2021;17:00:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,000;kWh;Gevalideerd
22-06-2021;16:45:00;22-06-2021;17:00:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,011;kWh;Gevalideerd
22-06-2021;17:00:00;22-06-2021;17:15:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,139;kWh;Gevalideerd
22-06-2021;17:00:00;22-06-2021;17:15:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,001;kWh;Gevalideerd
22-06-2021;17:15:00;22-06-2021;17:30:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,078;kWh;Gevalideerd
22-06-2021;17:15:00;22-06-2021;17:30:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,000;kWh;Gevalideerd
22-06-2021;17:30:00;22-06-2021;17:45:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,202;kWh;Gevalideerd
22-06-2021;17:30:00;22-06-2021;17:45:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,000;kWh;Gevalideerd
22-06-2021;17:45:00;22-06-2021;18:00:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,147;kWh;Gevalideerd
22-06-2021;17:45:00;22-06-2021;18:00:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,000;kWh;Gevalideerd
22-06-2021;18:00:00;22-06-2021;18:15:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,320;kWh;Gevalideerd
22-06-2021;18:00:00;22-06-2021;18:15:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,001;kWh;Gevalideerd
22-06-2021;18:15:00;22-06-2021;18:30:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,000;kWh;Gevalideerd
22-06-2021;18:15:00;22-06-2021;18:30:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,026;kWh;Gevalideerd
22-06-2021;18:30:00;22-06-2021;18:45:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,000;kWh;Gevalideerd
22-06-2021;18:30:00;22-06-2021;18:45:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,020;kWh;Gevalideerd
22-06-2021;18:45:00;22-06-2021;19:00:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,005;kWh;Gevalideerd
22-06-2021;18:45:00;22-06-2021;19:00:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,001;kWh;Gevalideerd
22-06-2021;19:00:00;22-06-2021;19:15:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,013;kWh;Gevalideerd
22-06-2021;19:00:00;22-06-2021;19:15:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,001;kWh;Gevalideerd
22-06-2021;19:15:00;22-06-2021;19:30:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,107;kWh;Gevalideerd
22-06-2021;19:15:00;22-06-2021;19:30:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,000;kWh;Gevalideerd
22-06-2021;19:30:00;22-06-2021;19:45:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,029;kWh;Gevalideerd
22-06-2021;19:30:00;22-06-2021;19:45:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,001;kWh;Gevalideerd
22-06-2021;19:45:00;22-06-2021;20:00:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,023;kWh;Gevalideerd
22-06-2021;19:45:00;22-06-2021;20:00:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,001;kWh;Gevalideerd
22-06-2021;20:00:00;22-06-2021;20:15:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,295;kWh;Gevalideerd
22-06-2021;20:00:00;22-06-2021;20:15:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,000;kWh;Gevalideerd
22-06-2021;20:15:00;22-06-2021;20:30:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,221;kWh;Gevalideerd
22-06-2021;20:15:00;22-06-2021;20:30:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,000;kWh;Gevalideerd
22-06-2021;20:30:00;22-06-2021;20:45:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,049;kWh;Gevalideerd
22-06-2021;20:30:00;22-06-2021;20:45:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,000;kWh;Gevalideerd
22-06-2021;20:45:00;22-06-2021;21:00:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,076;kWh;Gevalideerd
22-06-2021;20:45:00;22-06-2021;21:00:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,000;kWh;Gevalideerd
22-06-2021;21:00:00;22-06-2021;21:15:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,203;kWh;Gevalideerd
22-06-2021;21:00:00;22-06-2021;21:15:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,000;kWh;Gevalideerd
22-06-2021;21:15:00;22-06-2021;21:30:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,214;kWh;Gevalideerd
22-06-2021;21:15:00;22-06-2021;21:30:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,000;kWh;Gevalideerd
22-06-2021;21:30:00;22-06-2021;21:45:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,043;kWh;Gevalideerd
22-06-2021;21:30:00;22-06-2021;21:45:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,000;kWh;Gevalideerd
22-06-2021;21:45:00;22-06-2021;22:00:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,083;kWh;Gevalideerd
22-06-2021;21:45:00;22-06-2021;22:00:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,000;kWh;Gevalideerd
22-06-2021;22:00:00;22-06-2021;22:15:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Nacht;0,044;kWh;Gevalideerd
22-06-2021;22:00:00;22-06-2021;22:15:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
22-06-2021;22:15:00;22-06-2021;22:30:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Nacht;0,109;kWh;Gevalideerd
22-06-2021;22:15:00;22-06-2021;22:30:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
22-06-2021;22:30:00;22-06-2021;22:45:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Nacht;0,007;kWh;Gevalideerd
22-06-2021;22:30:00;22-06-2021;22:45:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
22-06-2021;22:45:00;22-06-2021;23:00:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Nacht;0,032;kWh;Gevalideerd
22-06-2021;22:45:00;22-06-2021;23:00:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
22-06-2021;23:00:00;22-06-2021;23:15:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Nacht;0,039;kWh;Gevalideerd
22-06-2021;23:00:00;22-06-2021;23:15:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
22-06-2021;23:15:00;22-06-2021;23:30:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Nacht;0,021;kWh;Gevalideerd
22-06-2021;23:15:00;22-06-2021;23:30:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
22-06-2021;23:30:00;22-06-2021;23:45:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Nacht;0,076;kWh;Gevalideerd
22-06-2021;23:30:00;22-06-2021;23:45:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
22-06-2021;23:45:00;23-06-2021;00:00:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Nacht;0,031;kWh;Gevalideerd
22-06-2021;23:45:00;23-06-2021;00:00:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
23-06-2021;00:00:00;23-06-2021;00:15:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Nacht;0,041;kWh;Gevalideerd
23-06-2021;00:00:00;23-06-2021;00:15:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
23-06-2021;00:15:00;23-06-2021;00:30:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Nacht;0,028;kWh;Gevalideerd
23-06-2021;00:15:00;23-06-2021;00:30:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
23-06-2021;00:30:00;23-06-2021;00:45:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Nacht;0,023;kWh;Gevalideerd
23-06-2021;00:30:00;23-06-2021;00:45:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
23-06-2021;00:45:00;23-06-2021;01:00:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Nacht;0,056;kWh;Gevalideerd
23-06-2021;00:45:00;23-06-2021;01:00:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
23-06-2021;01:00:00;23-06-2021;01:15:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Nacht;0,006;kWh;Gevalideerd
23-06-2021;01:00:00;23-06-2021;01:15:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
23-06-2021;01:15:00;23-06-2021;01:30:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Nacht;0,027;kWh;Gevalideerd
23-06-2021;01:15:00;23-06-2021;01:30:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
23-06-2021;01:30:00;23-06-2021;01:45:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Nacht;0,087;kWh;Gevalideerd
23-06-2021;01:30:00;23-06-2021;01:45:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
23-06-2021;01:45:00;23-06-2021;02:00:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Nacht;0,108;kWh;Gevalideerd
23-06-2021;01:45:00;23-06-2021;02:00:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
23-06-2021;02:00:00;23-06-2021;02:15:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Nacht;0,019;kWh;Gevalideerd
